"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.corpus_id","Input.file_id","Input.token_id","Input.sentence","Input.token","Input.begin","Input.end","Answer.sentiment.label","Approve","Reject"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXUZ6","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3QILPRALQ5V0QB73F8YVOJHJPUON8M","A3CZ9T0BO40T0","Submitted","Thu Jul 02 03:42:25 PDT 2020","Thu Jul 02 03:42:29 PDT 2020","Sun Jul 05 03:42:29 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","PRO","22:17","Turn your ear, and listen to the words of the wise.","words","33","38","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXUZ6","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3T3IWE1XG6N4RSCJYY17J98B8IWTQ4","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:48:07 PDT 2020","Thu Jul 02 03:50:41 PDT 2020","Sun Jul 05 03:50:41 PDT 2020","","","","154","0% (0/0)","0% (0/0)","0% (0/0)","bible","PRO","22:17","Turn your ear, and listen to the words of the wise.","words","33","38","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXUZ6","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:28 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:28 PDT 2020","","","3X65QVEQI0NCEEUVK7YLDD9DAQDCLJ","A3E18P15E4GSG6","Submitted","Thu Jul 02 04:28:18 PDT 2020","Thu Jul 02 04:28:24 PDT 2020","Sun Jul 05 04:28:24 PDT 2020","","","","6","100% (1/1)","0% (0/0)","0% (0/0)","bible","PRO","22:17","Turn your ear, and listen to the words of the wise.","words","33","38","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3570Y55XZPJ9VPHZ58JUXCWOHX8GYO","A2H0VR477QHYO7","Submitted","Thu Jul 02 04:20:56 PDT 2020","Thu Jul 02 04:21:05 PDT 2020","Sun Jul 05 04:21:05 PDT 2020","","","","9","95% (35/37)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","37Q970SNZE8FVOFNOJ62834HYNS1SU","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:02:48 PDT 2020","Thu Jul 02 04:02:52 PDT 2020","Sun Jul 05 04:02:52 PDT 2020","","","","4","0% (0/2)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","39ASUFLU6X7MB6VYUH74EV432BWEXW","A3PXU2ZLEL8WRW","Submitted","Thu Jul 02 03:39:11 PDT 2020","Thu Jul 02 03:39:38 PDT 2020","Sun Jul 05 03:39:38 PDT 2020","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3H8DHMCCW9BBZ0IRZ3HVIJEG6QKDKH","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:31:45 PDT 2020","Thu Jul 02 04:31:50 PDT 2020","Sun Jul 05 04:31:50 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3K4J6M3CXET8Z7JWP25EUQEHE66AG9","A29XYWTD63Z7BS","Submitted","Thu Jul 02 04:28:39 PDT 2020","Thu Jul 02 04:28:46 PDT 2020","Sun Jul 05 04:28:46 PDT 2020","","","","7","100% (61/61)","100% (37/37)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3MMN5BL1WZ487WGXRQOZKNK84IQ3ME","A3E18P15E4GSG6","Submitted","Thu Jul 02 04:23:03 PDT 2020","Thu Jul 02 04:23:13 PDT 2020","Sun Jul 05 04:23:13 PDT 2020","","","","10","100% (1/1)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3QXNC7EIPIVXJKY6JU2BD3GH17W90N","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:47:55 PDT 2020","Thu Jul 02 03:47:59 PDT 2020","Sun Jul 05 03:47:59 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3S06PH7KSR49TZW5RTBDD4IHXKK1D2","A1L2N1X8U8Z3W7","Submitted","Thu Jul 02 04:24:42 PDT 2020","Thu Jul 02 04:24:47 PDT 2020","Sun Jul 05 04:24:47 PDT 2020","","","","5","88% (46/52)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3VAR3R6G1P1I8W7FGNY838HOF4TO82","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:46:59 PDT 2020","Thu Jul 02 03:49:47 PDT 2020","Sun Jul 05 03:49:47 PDT 2020","","","","168","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Very Easy"
"3Y7LTZE0YTMQJDU6VW5TQEBWSQXZUB","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:30 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:30 PDT 2020","","","3Z3ZLGNNSIUZSBEPJJVG1W4DEJK3QY","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:48:01 PDT 2020","Thu Jul 02 03:50:47 PDT 2020","Sun Jul 05 03:50:47 PDT 2020","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","bible","NUM","15:31","Because he has despised the word of Yahweh, and has broken his commandment, that soul shall utterly be cut off; his iniquity shall be on him.'""","word","28","32","Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","333U7HK6I9FGOGC9HIHJH4E3R1HJDL","A1BG47GSHQ9WSU","Submitted","Thu Jul 02 03:56:30 PDT 2020","Thu Jul 02 03:57:04 PDT 2020","Sun Jul 05 03:57:04 PDT 2020","","","","34","100% (124/124)","100% (55/55)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","33CID57104TO1EYCRENKKA5J4DY3LA","A1TW2BZRRS874Z","Submitted","Thu Jul 02 03:59:41 PDT 2020","Thu Jul 02 04:00:09 PDT 2020","Sun Jul 05 04:00:09 PDT 2020","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Neutral"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3M1CVSFP605ZCWDASYAQO4IJKTBQAG","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:44:19 PDT 2020","Thu Jul 02 03:46:26 PDT 2020","Sun Jul 05 03:46:26 PDT 2020","","","","127","0% (0/0)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3NAPMVF0ZWF01BDRJK85IVIQ3FT72U","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 04:01:33 PDT 2020","Thu Jul 02 04:01:38 PDT 2020","Sun Jul 05 04:01:38 PDT 2020","","","","5","0% (0/2)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3SKRO2GZ71RH752FJAX0HHD7HTGK1X","AGLWVLB5MGEKN","Submitted","Thu Jul 02 04:13:51 PDT 2020","Thu Jul 02 04:14:13 PDT 2020","Sun Jul 05 04:14:13 PDT 2020","","","","22","100% (3/3)","100% (3/3)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3TMSXRD2X60825WW8OG35S7240M1W7","A2541C8MY0BYV3","Submitted","Thu Jul 02 03:36:31 PDT 2020","Thu Jul 02 03:37:38 PDT 2020","Sun Jul 05 03:37:38 PDT 2020","","","","67","100% (8/8)","100% (8/8)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3TR2532VIPUH37XU7V95BY4BAFU6JG","A2H0VR477QHYO7","Submitted","Thu Jul 02 03:48:33 PDT 2020","Thu Jul 02 03:48:42 PDT 2020","Sun Jul 05 03:48:42 PDT 2020","","","","9","95% (35/37)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Neutral"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3TVSS0C0E109BP85A70DBYQXWJETW9","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:59:59 PDT 2020","Thu Jul 02 04:00:04 PDT 2020","Sun Jul 05 04:00:04 PDT 2020","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3TXWC2NHNZQXKTIISWLVN9M0WZG9SB","A29XYWTD63Z7BS","Submitted","Thu Jul 02 04:03:06 PDT 2020","Thu Jul 02 04:03:12 PDT 2020","Sun Jul 05 04:03:12 PDT 2020","","","","6","100% (61/61)","100% (37/37)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Very Easy"
"3YCT0L9OMM9GNBOJ33ZZGQMZXF4SN7","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","3ZAK8W07I4EV3CM9H5X29Z3VES60U5","A2QT3PLP9RR3K0","Submitted","Thu Jul 02 03:46:25 PDT 2020","Thu Jul 02 03:48:21 PDT 2020","Sun Jul 05 03:48:21 PDT 2020","","","","116","0% (0/0)","0% (0/0)","0% (0/0)","bible","JDG","08:07","Gideon said, ""Therefore when Yahweh has delivered Zebah and Zalmunna into my hand, then I will tear your flesh with the thorns of the wilderness and with briers.""","wilderness","134","144","Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","320DUZ38G7MJ00M0J8IRNPH04TWJGU","A2H0VR477QHYO7","Submitted","Thu Jul 02 03:44:54 PDT 2020","Thu Jul 02 03:45:04 PDT 2020","Sun Jul 05 03:45:04 PDT 2020","","","","10","95% (35/37)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Neutral"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","32Z9ZLUT1LKB1788JRSEGLANINKOHI","A29XYWTD63Z7BS","Submitted","Thu Jul 02 03:57:26 PDT 2020","Thu Jul 02 03:57:31 PDT 2020","Sun Jul 05 03:57:31 PDT 2020","","","","5","100% (61/61)","100% (37/37)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","38F71OA9GTW3N8WQBLP1LW9578VMF6","A1ILD5BPLI8X1P","Submitted","Thu Jul 02 04:36:14 PDT 2020","Thu Jul 02 04:36:20 PDT 2020","Sun Jul 05 04:36:20 PDT 2020","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Very Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3GDTJDAPVUBU8TM337JVB4SJK4F8M8","A10443E11ZWEHJ","Submitted","Thu Jul 02 03:46:32 PDT 2020","Thu Jul 02 03:46:52 PDT 2020","Sun Jul 05 03:46:52 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Very Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3HMVI3QICJSCRARWNPYRQPSIF8Q1YA","A38OC7U7R8JYLI","Submitted","Thu Jul 02 04:27:23 PDT 2020","Thu Jul 02 04:27:27 PDT 2020","Sun Jul 05 04:27:27 PDT 2020","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Very Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3LQ8PUHQFLS15LX5LWF9WOE16ENIHJ","A1V32PABM8W3KZ","Submitted","Thu Jul 02 04:17:19 PDT 2020","Thu Jul 02 04:17:30 PDT 2020","Sun Jul 05 04:17:30 PDT 2020","","","","11","80% (4/5)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Difficult"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3N4BPTXIO8SXG2TDLY7KSJI4SQBKUU","A2P76QVLSGJR45","Submitted","Thu Jul 02 03:42:20 PDT 2020","Thu Jul 02 03:44:37 PDT 2020","Sun Jul 05 03:44:37 PDT 2020","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Very Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3PM8NZGV8YGB89L338248CTHLELXQS","A1PBRKFHSF1OF8","Submitted","Thu Jul 02 03:54:50 PDT 2020","Thu Jul 02 03:54:58 PDT 2020","Sun Jul 05 03:54:58 PDT 2020","","","","8","0% (0/2)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3S06PH7KSR49TZW5RTBDD4IHXKKD1E","A3CZ9T0BO40T0","Submitted","Thu Jul 02 04:30:18 PDT 2020","Thu Jul 02 04:30:35 PDT 2020","Sun Jul 05 04:30:35 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDBX4P","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:15 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:15 PDT 2020","","","3TPWUS5F891SP86UOL5NMOQT8XHWCW","A1TW2BZRRS874Z","Submitted","Thu Jul 02 04:35:23 PDT 2020","Thu Jul 02 04:35:47 PDT 2020","Sun Jul 05 04:35:47 PDT 2020","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","bible","PSA","71:13:00","Let my accusers be disappointed and consumed.","accusers","7","15","Easy"
"3YLPJ8OXX8D2XK0CF8QQGPXRLDC4XX","3UTQDPKCBDPWSUR2GDU9BORSWSD519","Complex Word Identification","Tell us how difficult a word is for you to understand in a given sentence","Text complexity","$0.03","Thu Jul 02 03:27:25 PDT 2020","10","BatchId:4101538;OriginalHitTemplateId:928390909;","180","259200","Thu Jul 09 03:27:25 PDT 2020","","","33LKR6A5KEKGAOS2DJBSI803067T1C","AWWR9PY50W0Z9","Submitted","Thu Jul 02 04:19:01 PDT 2020","Thu Jul 02 04:19:15 PDT 2020","Sun Jul 05 04:19:15 PDT 2020","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","bible","1CH","29:04:00","even three thousand talents of gold, of the gold of Ophir, and seven thousand talents of refined silver, with which to overlay the walls of the houses;","Ophir","52","57","Neutral"
